step,S_curr,S_next,diff_S,I,S_norm,I_norm,action,delta_I,reward,phi_0,phi_1,phi_2,cumulative_reward
1612,0.9100302829894904,1.0213640295502264,0.11133374656073602,-10.0,-0.1799394340210192,-1.0,-10.0,0.0,-1.1133374656073602,0.0,1.0,0.0,-242.64304938482775
1613,1.0213640295502264,0.8561621410510709,-0.1652018884991555,-10.0,0.04272805910045285,-1.0,-10.0,0.0,1.6520188849915551,0.0,1.0,0.0,-240.9910304998362
1614,0.8561621410510709,1.138237482044196,0.28207534099312515,-10.0,-0.2876757178978582,-1.0,10.0,20.0,-3.8207534099312515,0.0,1.0,0.0,-244.81178390976746
1615,1.138237482044196,1.103009612030582,-0.03522787001361416,10.0,0.2764749640883921,1.0,-10.0,-20.0,-1.3522787001361416,0.0,1.0,0.0,-246.1640626099036
1616,1.103009612030582,0.8804534510809772,-0.22255616094960473,-10.0,0.2060192240611638,-1.0,-10.0,0.0,2.2255616094960473,0.0,1.0,0.0,-243.93850100040754
1617,0.8804534510809772,1.119626491261172,0.2391730401801948,-10.0,-0.23909309783804567,-1.0,-9.99920654296875,0.00079345703125,-2.3917700746535107,0.0,1.0,0.0,-246.33027107506106
1618,1.119626491261172,0.9771138422449636,-0.14251264901620841,-9.99920654296875,0.23925298252234395,-0.999920654296875,-10.0,-0.00079345703125,1.4249737396471176,0.0,1.0,0.0,-244.90529733541393
1619,0.9771138422449636,0.9089432631543956,-0.068170579090568,-10.0,-0.04577231551007288,-1.0,-10.0,0.0,0.6817057909056801,0.0,1.0,0.0,-244.22359154450825
1620,0.9089432631543956,1.1198934421712825,0.21095017901688695,-10.0,-0.1821134736912089,-1.0,-10.0,0.0,-2.1095017901688697,0.0,1.0,0.0,-246.33309333467713
1621,1.1198934421712825,1.1336249792161857,0.013731537044903153,-10.0,0.239786884342565,-1.0,-10.0,0.0,-0.13731537044903153,0.0,1.0,0.0,-246.47040870512618
1622,1.1336249792161857,0.8826510355662046,-0.25097394364998105,-10.0,0.2672499584323713,-1.0,-10.0,0.0,2.5097394364998102,0.0,1.0,0.0,-243.96066926862636
1623,0.8826510355662046,1.1336994761598589,0.2510484405936543,-10.0,-0.23469792886759078,-1.0,-10.0,0.0,-2.510484405936543,0.0,1.0,0.0,-246.4711536745629
1624,1.1336994761598589,1.0868202678184806,-0.046879208341378265,-10.0,0.2673989523197178,-1.0,-10.0,0.0,0.46879208341378265,0.0,1.0,0.0,-246.00236159114914
1625,1.0868202678184806,1.011792539188139,-0.07502772863034157,-10.0,0.17364053563696125,-1.0,-10.0,0.0,0.7502772863034157,0.0,1.0,0.0,-245.2520843048457
1626,1.011792539188139,1.1462554557384823,0.13446291655034326,-10.0,0.0235850783762781,-1.0,-10.0,0.0,-1.3446291655034326,0.0,1.0,0.0,-246.59671347034913
1627,1.1462554557384823,1.0533319030122639,-0.09292355272621844,-10.0,0.2925109114769646,-1.0,-10.0,0.0,0.9292355272621844,0.0,1.0,0.0,-245.66747794308694
1628,1.0533319030122639,1.0518327116920219,-0.0014991913202420104,-10.0,0.10666380602452774,-1.0,-10.0,0.0,0.014991913202420104,0.0,1.0,0.0,-245.65248602988453
1629,1.0518327116920219,1.0526590615296028,0.0008263498375808975,-10.0,0.10366542338404372,-1.0,-10.0,0.0,-0.008263498375808975,0.0,1.0,0.0,-245.66074952826034
1630,1.0526590615296028,0.9073904718585704,-0.1452685896710324,-10.0,0.10531812305920552,-1.0,-10.0,0.0,1.452685896710324,0.0,0.0,1.0,-244.20806363155
1631,0.9073904718585704,0.7902348586536366,-0.11715561320493373,-10.0,-0.18521905628285928,-1.0,-10.0,0.0,1.1715561320493373,0.0,1.0,0.0,-243.03650749950066
1632,0.7902348586536366,0.9574520825232675,0.1672172238696309,-10.0,-0.41953028269272674,-1.0,10.0,20.0,-2.6721722386963087,0.0,1.0,0.0,-245.70867973819696
1633,0.9574520825232675,1.0606887271506271,0.1032366446273596,10.0,-0.08509583495346495,1.0,10.0,0.0,1.032366446273596,1.0,0.0,0.0,-244.67631329192338
1634,1.0606887271506271,0.871140754572687,-0.1895479725779401,10.0,0.12137745430125424,1.0,-10.0,-20.0,-2.895479725779401,0.0,1.0,0.0,-247.5717930177028
1635,0.871140754572687,0.9212731478176224,0.05013239324493535,-10.0,-0.25771849085462595,-1.0,10.0,20.0,-1.5013239324493535,0.0,1.0,0.0,-249.07311695015215
1636,0.9212731478176224,0.8921864510109886,-0.029086696806633783,10.0,-0.15745370436475525,1.0,10.0,0.0,-0.2908669680663378,1.0,0.0,0.0,-249.36398391821848
1637,0.8921864510109886,0.9499145489679937,0.057728097957005065,10.0,-0.21562709797802282,1.0,10.0,0.0,0.5772809795700506,1.0,0.0,0.0,-248.78670293864843
1638,0.9499145489679937,0.8732554426299097,-0.07665910633808393,10.0,-0.10017090206401269,1.0,10.0,0.0,-0.7665910633808393,1.0,0.0,0.0,-249.55329400202928
1639,0.8732554426299097,0.9564981997088992,0.08324275707898943,10.0,-0.25348911474018054,1.0,10.0,0.0,0.8324275707898943,1.0,0.0,0.0,-248.7208664312394
1640,0.9564981997088992,0.9032848315743092,-0.05321336813458999,10.0,-0.08700360058220169,1.0,10.0,0.0,-0.5321336813458999,1.0,0.0,0.0,-249.25300011258528
1641,0.9032848315743092,0.9311709372853626,0.027886105711053433,10.0,-0.19343033685138167,1.0,10.0,0.0,0.2788610571105343,1.0,0.0,0.0,-248.97413905547475
1642,0.9311709372853626,1.0537769783817517,0.12260604109638906,10.0,-0.1376581254292748,1.0,10.0,0.0,1.2260604109638906,1.0,0.0,0.0,-247.74807864451085
1643,1.0537769783817517,1.0044722096072307,-0.049304768774520946,10.0,0.10755395676350332,1.0,-10.0,-20.0,-1.4930476877452095,1.0,0.0,0.0,-249.24112633225607
1644,1.0044722096072307,0.9044989880318306,-0.09997322157540012,-10.0,0.00894441921446143,-1.0,-10.0,0.0,0.9997322157540012,1.0,0.0,0.0,-248.24139411650208
1645,0.9044989880318306,1.079144466106982,0.1746454780751514,-10.0,-0.1910020239363388,-1.0,-10.0,0.0,-1.746454780751514,1.0,0.0,0.0,-249.9878488972536
1646,1.079144466106982,0.9225690931666083,-0.1565753729403737,-10.0,0.158288932213964,-1.0,-10.0,0.0,1.5657537294037371,0.0,1.0,0.0,-248.42209516784987
1647,0.9225690931666083,1.049675491685859,0.12710639851925076,-10.0,-0.15486181366678342,-1.0,-10.0,0.0,-1.2710639851925076,0.0,1.0,0.0,-249.6931591530424
1648,1.049675491685859,1.0945607218112539,0.044885230125394804,-10.0,0.0993509833717181,-1.0,-10.0,0.0,-0.44885230125394804,0.0,1.0,0.0,-250.14201145429632
1649,1.0945607218112539,1.0686145022875493,-0.025946219523704572,-10.0,0.1891214436225077,-1.0,-10.0,0.0,0.2594621952370457,0.0,1.0,0.0,-249.8825492590593
1650,1.0686145022875493,1.110974483548047,0.04235998126049778,-10.0,0.13722900457509857,-1.0,-10.0,0.0,-0.4235998126049778,0.0,1.0,0.0,-250.30614907166427
1651,1.110974483548047,0.9404987824986899,-0.17047570104935716,-10.0,0.22194896709609413,-1.0,-10.0,0.0,1.7047570104935716,0.0,1.0,0.0,-248.60139206117069
1652,0.9404987824986899,1.056839859399061,0.11634107690037121,-10.0,-0.1190024350026202,-1.0,-10.0,0.0,-1.163410769003712,0.0,1.0,0.0,-249.7648028301744
1653,1.056839859399061,0.8909944696048931,-0.16584538979416796,-10.0,0.11367971879812222,-1.0,-10.0,0.0,1.6584538979416796,0.0,1.0,0.0,-248.10634893223272
1654,0.8909944696048931,0.9719643582596549,0.08096988865476173,-10.0,-0.2180110607902137,-1.0,-10.0,0.0,-0.8096988865476173,0.0,1.0,0.0,-248.91604781878033
1655,0.9719643582596549,1.1768736455661692,0.20490928730651436,-10.0,-0.05607128348069024,-1.0,-10.0,0.0,-2.0490928730651436,0.0,1.0,0.0,-250.96514069184548
1656,1.1768736455661692,1.1138280082809655,-0.06304563728520374,-10.0,0.3537472911323385,-1.0,-10.0,0.0,0.6304563728520374,0.0,1.0,0.0,-250.33468431899345
1657,1.1138280082809655,1.153058894952374,0.039230886671408394,-10.0,0.22765601656193102,-1.0,-10.0,0.0,-0.39230886671408394,0.0,1.0,0.0,-250.72699318570753
1658,1.153058894952374,0.9602616898565819,-0.192797205095792,-10.0,0.3061177899047478,-1.0,-10.0,0.0,1.9279720509579201,0.0,1.0,0.0,-248.7990211347496
1659,0.9602616898565819,1.063376413334977,0.10311472347839512,-10.0,-0.07947662028683622,-1.0,-10.0,0.0,-1.0311472347839512,0.0,1.0,0.0,-249.83016836953357
1660,1.063376413334977,0.9085413627682352,-0.15483505056674185,-10.0,0.12675282666995402,-1.0,-10.0,0.0,1.5483505056674185,0.0,1.0,0.0,-248.28181786386614
1661,0.9085413627682352,1.0147780592115303,0.10623669644329514,-10.0,-0.18291727446352968,-1.0,-10.0,0.0,-1.0623669644329514,0.0,1.0,0.0,-249.3441848282991
1662,1.0147780592115303,1.1193106441349099,0.10453258492337958,-10.0,0.029556118423060607,-1.0,-10.0,0.0,-1.0453258492337958,0.0,1.0,0.0,-250.38951067753288
1663,1.1193106441349099,1.0110961475118256,-0.10821449662308424,-10.0,0.23862128826981976,-1.0,-10.0,0.0,1.0821449662308424,0.0,1.0,0.0,-249.30736571130205
1664,1.0110961475118256,0.9450051646280515,-0.06609098288377413,-10.0,0.022192295023651276,-1.0,-10.0,0.0,0.6609098288377413,0.0,1.0,0.0,-248.64645588246432
1665,0.9450051646280515,0.9368450944423063,-0.00816007018574516,-10.0,-0.10998967074389698,-1.0,-10.0,0.0,0.08160070185745161,0.0,1.0,0.0,-248.56485518060688
1666,0.9368450944423063,0.8862834032604019,-0.050561691181904456,-10.0,-0.1263098111153873,-1.0,-10.0,0.0,0.5056169118190446,0.0,1.0,0.0,-248.05923826878785
1667,0.8862834032604019,0.9857454904267056,0.09946208716630367,-10.0,-0.22743319347919622,-1.0,-10.0,0.0,-0.9946208716630367,0.0,1.0,0.0,-249.0538591404509
1668,0.9857454904267056,0.8607911055071702,-0.12495438491953537,-10.0,-0.028509019146588876,-1.0,-10.0,0.0,1.2495438491953537,0.0,1.0,0.0,-247.80431529125553
1669,0.8607911055071702,0.9005461760174822,0.03975507051031202,-10.0,-0.2784177889856596,-1.0,10.0,20.0,-1.3975507051031202,0.0,1.0,0.0,-249.20186599635866
1670,0.9005461760174822,0.8313292149754357,-0.06921696104204655,10.0,-0.19890764796503557,1.0,10.0,0.0,-0.6921696104204655,1.0,0.0,0.0,-249.89403560677914
1671,0.8313292149754357,0.8772053503382397,0.045876135362803994,10.0,-0.3373415700491287,1.0,10.0,0.0,0.45876135362803994,1.0,0.0,0.0,-249.4352742531511
1672,0.8772053503382397,0.8410520748265433,-0.03615327551169634,10.0,-0.2455892993235207,1.0,10.0,0.0,-0.36153275511696337,1.0,0.0,0.0,-249.79680700826808
1673,0.8410520748265433,0.9396845918911773,0.09863251706463394,10.0,-0.31789585034691337,1.0,10.0,0.0,0.9863251706463394,1.0,0.0,0.0,-248.81048183762172
1674,0.9396845918911773,0.9034503192254048,-0.036234272665772504,10.0,-0.12063081621764549,1.0,10.0,0.0,-0.36234272665772504,1.0,0.0,0.0,-249.17282456427944
1675,0.9034503192254048,0.7577856392727956,-0.14566467995260912,10.0,-0.1930993615491905,1.0,10.0,0.0,-1.4566467995260912,1.0,0.0,0.0,-250.62947136380552
1676,0.7577856392727956,1.0960157980885767,0.3382301588157811,10.0,-0.48442872145440874,1.0,10.0,0.0,3.3823015881578113,1.0,0.0,0.0,-247.2471697756477
1677,1.0960157980885767,0.9417256465552714,-0.1542901515333054,10.0,0.19203159617715349,1.0,-10.0,-20.0,-2.542901515333054,1.0,0.0,0.0,-249.79007129098076
1678,0.9417256465552714,0.7917048976184382,-0.15002074893683315,-10.0,-0.11654870688945729,-1.0,-10.0,0.0,1.5002074893683315,1.0,0.0,0.0,-248.28986380161243
1679,0.7917048976184382,0.8269693933453568,0.03526449572691859,-10.0,-0.4165902047631236,-1.0,10.0,20.0,-1.3526449572691859,1.0,0.0,0.0,-249.6425087588816
1680,0.8269693933453568,0.9216018910147759,0.09463249766941906,10.0,-0.3460612133092864,1.0,10.0,0.0,0.9463249766941906,1.0,0.0,0.0,-248.6961837821874
1681,0.9216018910147759,0.8897265075288275,-0.031875383485948316,10.0,-0.1567962179704483,1.0,10.0,0.0,-0.31875383485948316,1.0,0.0,0.0,-249.01493761704688
1682,0.8897265075288275,0.766862472764363,-0.1228640347644645,10.0,-0.22054698494234493,1.0,10.0,0.0,-1.228640347644645,1.0,0.0,0.0,-250.24357796469153
1683,0.766862472764363,0.8523227964950448,0.0854603237306818,10.0,-0.46627505447127393,1.0,10.0,0.0,0.854603237306818,1.0,0.0,0.0,-249.38897472738472
1684,0.8523227964950448,0.8389265674281504,-0.013396229066894416,10.0,-0.29535440700991034,1.0,10.0,0.0,-0.13396229066894416,1.0,0.0,0.0,-249.52293701805365
1685,0.8389265674281504,0.8491262375095007,0.010199670081350254,10.0,-0.32214686514369917,1.0,10.0,0.0,0.10199670081350254,1.0,0.0,0.0,-249.42094031724014
1686,0.8491262375095007,0.7941509227203358,-0.05497531478916484,10.0,-0.30174752498099866,1.0,10.0,0.0,-0.5497531478916484,1.0,0.0,0.0,-249.97069346513177
1687,0.7941509227203358,0.8838744415816382,0.08972351886130236,10.0,-0.41169815455932834,1.0,10.0,0.0,0.8972351886130236,1.0,0.0,0.0,-249.07345827651875
1688,0.8838744415816382,0.7177772252172768,-0.16609721636436137,10.0,-0.23225111683672361,1.0,10.0,0.0,-1.6609721636436137,1.0,0.0,0.0,-250.73443044016236
1689,0.7177772252172768,0.8606854424804878,0.142908217263211,10.0,-0.5644455495654463,1.0,10.0,0.0,1.4290821726321101,1.0,0.0,0.0,-249.30534826753023
1690,0.8606854424804878,0.9032101612275293,0.042524718747041446,10.0,-0.2786291150390243,1.0,10.0,0.0,0.42524718747041446,1.0,0.0,0.0,-248.88010108005983
1691,0.9032101612275293,0.9553836193296216,0.052173458102092285,10.0,-0.19357967754494143,1.0,10.0,0.0,0.5217345810209228,1.0,0.0,0.0,-248.3583664990389
1692,0.9553836193296216,0.8762670536425711,-0.0791165656870505,10.0,-0.08923276134075686,1.0,10.0,0.0,-0.791165656870505,1.0,0.0,0.0,-249.1495321559094
1693,0.8762670536425711,1.1650180407359503,0.2887509870933792,10.0,-0.24746589271485786,1.0,10.0,0.0,2.8875098709337923,1.0,0.0,0.0,-246.26202228497561
1694,1.1650180407359503,0.9047791582373386,-0.2602388824986117,10.0,0.33003608147190056,1.0,-10.0,-20.0,-3.602388824986117,1.0,0.0,0.0,-249.86441110996174
1695,0.9047791582373386,1.032814306153017,0.1280351479156785,-10.0,-0.19044168352532287,-1.0,-10.0,0.0,-1.280351479156785,1.0,0.0,0.0,-251.14476258911853
1696,1.032814306153017,0.9123931477072847,-0.12042115844573231,-10.0,0.06562861230603412,-1.0,-10.0,0.0,1.2042115844573231,1.0,0.0,0.0,-249.94055100466122
1697,0.9123931477072847,0.8314508080268013,-0.08094233968048348,-10.0,-0.1752137045854305,-1.0,-10.0,0.0,0.8094233968048348,1.0,0.0,0.0,-249.13112760785637
1698,0.8314508080268013,0.8758680430870303,0.04441723506022899,-10.0,-0.33709838394639746,-1.0,10.0,20.0,-1.4441723506022899,1.0,0.0,0.0,-250.57529995845866
1699,0.8758680430870303,0.8392342409969871,-0.03663380209004319,10.0,-0.2482639138259395,1.0,10.0,0.0,-0.3663380209004319,1.0,0.0,0.0,-250.9416379793591
1700,0.8392342409969871,0.9477413074942244,0.10850706649723729,10.0,-0.32153151800602586,1.0,10.0,0.0,1.085070664972373,1.0,0.0,0.0,-249.85656731438672
1701,0.9477413074942244,1.0313367178707327,0.0835954103765083,10.0,-0.10451738501155128,1.0,10.0,0.0,0.8359541037650831,1.0,0.0,0.0,-249.02061321062163
1702,1.0313367178707327,0.8869459663358215,-0.1443907515349112,10.0,0.06267343574146533,1.0,-10.0,-20.0,-2.443907515349112,1.0,0.0,0.0,-251.46452072597074
1703,0.8869459663358215,0.8218215032035155,-0.06512446313230591,-10.0,-0.2261080673283571,-1.0,-10.0,0.0,0.6512446313230591,1.0,0.0,0.0,-250.81327609464768
1704,0.8218215032035155,1.0659027424062997,0.24408123920278413,-10.0,-0.3563569935929689,-1.0,10.0,20.0,-3.4408123920278415,1.0,0.0,0.0,-254.25408848667553
1705,1.0659027424062997,0.9221214687736816,-0.14378127363261806,10.0,0.13180548481259935,1.0,-10.0,-20.0,-2.4378127363261806,1.0,0.0,0.0,-256.6919012230017
1706,0.9221214687736816,0.8846238102852779,-0.037497658488403696,-10.0,-0.15575706245263676,-1.0,-10.0,0.0,0.37497658488403696,1.0,0.0,0.0,-256.31692463811765
1707,0.8846238102852779,0.8648482562121098,-0.01977555407316811,-10.0,-0.23075237942944415,-1.0,-10.0,0.0,0.1977555407316811,1.0,0.0,0.0,-256.11916909738596
1708,0.8648482562121098,0.979055511496835,0.1142072552847252,-10.0,-0.2703034875757804,-1.0,-10.0,0.0,-1.142072552847252,1.0,0.0,0.0,-257.2612416502332
1709,0.979055511496835,0.8717512955307376,-0.1073042159660974,-10.0,-0.041888977006329986,-1.0,-10.0,0.0,1.073042159660974,1.0,0.0,0.0,-256.18819949057223
1710,0.8717512955307376,0.8619880865027735,-0.009763209027964126,-10.0,-0.2564974089385248,-1.0,-10.0,0.0,0.09763209027964126,1.0,0.0,0.0,-256.09056740029257
1711,0.8619880865027735,0.9668418789384242,0.10485379243565074,-10.0,-0.27602382699445305,-1.0,-10.0,0.0,-1.0485379243565074,1.0,0.0,0.0,-257.13910532464905
1712,0.9668418789384242,0.8830596469858314,-0.08378223195259282,-10.0,-0.06631624212315157,-1.0,-10.0,0.0,0.8378223195259282,1.0,0.0,0.0,-256.30128300512314
1713,0.8830596469858314,0.8661362874928201,-0.01692335949301127,-10.0,-0.23388070602833722,-1.0,-10.0,0.0,0.1692335949301127,1.0,0.0,0.0,-256.132049410193
1714,0.8661362874928201,0.9457518613632637,0.0796155738704436,-10.0,-0.26772742501435975,-1.0,-10.0,0.0,-0.796155738704436,1.0,0.0,0.0,-256.92820514889746
1715,0.9457518613632637,0.89809106404624,-0.04766079731702377,-10.0,-0.10849627727347255,-1.0,-10.0,0.0,0.47660797317023773,1.0,0.0,0.0,-256.4515971757272
1716,0.89809106404624,0.8291502577810712,-0.06894080626516874,-10.0,-0.2038178719075201,-1.0,-10.0,0.0,0.6894080626516874,1.0,0.0,0.0,-255.76218911307552
1717,0.8291502577810712,0.9204553875004144,0.09130512971934324,-10.0,-0.3416994844378576,-1.0,10.0,20.0,-1.9130512971934324,1.0,0.0,0.0,-257.67524041026894
1718,0.9204553875004144,0.758587107706576,-0.16186827979383844,10.0,-0.1590892249991711,1.0,10.0,0.0,-1.6186827979383844,1.0,0.0,0.0,-259.29392320820733
1719,0.758587107706576,1.1173065501777535,0.3587194424711775,10.0,-0.482825784586848,1.0,10.0,0.0,3.587194424711775,1.0,0.0,0.0,-255.70672878349555
1720,1.1173065501777535,0.9869150165859043,-0.13039153359184918,10.0,0.23461310035550698,1.0,-10.0,-20.0,-2.303915335918492,1.0,0.0,0.0,-258.01064411941405
1721,0.9869150165859043,0.8348529677142883,-0.152062048871616,-10.0,-0.026169966828191393,-1.0,-10.0,0.0,1.52062048871616,1.0,0.0,0.0,-256.4900236306979
1722,0.8348529677142883,0.8625873337768116,0.02773436606252333,-10.0,-0.3302940645714234,-1.0,10.0,20.0,-1.2773436606252333,1.0,0.0,0.0,-257.7673672913231
1723,0.8625873337768116,0.9002483425542828,0.03766100877747114,10.0,-0.27482533244637675,1.0,10.0,0.0,0.3766100877747114,1.0,0.0,0.0,-257.3907572035484
1724,0.9002483425542828,0.779148097681823,-0.12110024487245974,10.0,-0.19950331489143447,1.0,10.0,0.0,-1.2110024487245974,1.0,0.0,0.0,-258.60175965227296
1725,0.779148097681823,1.0991453923200307,0.3199972946382077,10.0,-0.44170380463635395,1.0,10.0,0.0,3.199972946382077,1.0,0.0,0.0,-255.40178670589088
1726,1.0991453923200307,0.9767176019228692,-0.12242779039716156,10.0,0.19829078464006145,1.0,-10.0,-20.0,-2.2242779039716156,1.0,0.0,0.0,-257.6260646098625
1727,0.9767176019228692,0.9482525176099157,-0.02846508431295347,-10.0,-0.04656479615426168,-1.0,-10.0,0.0,0.2846508431295347,1.0,0.0,0.0,-257.34141376673296
1728,0.9482525176099157,0.8596675633535226,-0.08858495425639312,-10.0,-0.10349496478016862,-1.0,-10.0,0.0,0.8858495425639312,1.0,0.0,0.0,-256.45556422416905
1729,0.8596675633535226,1.0415813361276587,0.18191377277413612,-10.0,-0.28066487329295486,-1.0,-10.0,0.0,-1.8191377277413612,1.0,0.0,0.0,-258.2747019519104
1730,1.0415813361276587,0.7471977995654087,-0.29438353656225,-10.0,0.08316267225531737,-1.0,-10.0,0.0,2.9438353656225003,1.0,0.0,0.0,-255.3308665862879
1731,0.7471977995654087,0.9348191706427419,0.18762137107733323,-10.0,-0.5056044008691827,-1.0,10.0,20.0,-2.8762137107733325,1.0,0.0,0.0,-258.2070802970612
1732,0.9348191706427419,1.0531976122149307,0.1183784415721888,10.0,-0.13036165871451622,1.0,10.0,0.0,1.183784415721888,1.0,0.0,0.0,-257.0232958813393
1733,1.0531976122149307,1.0638504765336567,0.01065286431872603,10.0,0.10639522442986138,1.0,-10.0,-20.0,-0.8934713568127397,1.0,0.0,0.0,-257.9167672381521
1734,1.0638504765336567,0.77301216490876,-0.2908383116248967,-10.0,0.12770095306731344,-1.0,-10.0,0.0,2.908383116248967,1.0,0.0,0.0,-255.00838412190313
1735,0.77301216490876,0.8641264593949063,0.09111429448614627,-10.0,-0.45397567018248,-1.0,10.0,20.0,-1.9111429448614627,1.0,0.0,0.0,-256.9195270667646
1736,0.8641264593949063,0.9052738595060184,0.041147400111112065,10.0,-0.2717470812101874,1.0,10.0,0.0,0.41147400111112065,1.0,0.0,0.0,-256.5080530656535
1737,0.9052738595060184,0.8956064659424954,-0.009667393563522975,10.0,-0.1894522809879633,1.0,10.0,0.0,-0.09667393563522975,1.0,0.0,0.0,-256.6047270012887
1738,0.8956064659424954,0.7509947378841285,-0.14461172805836686,10.0,-0.20878706811500924,1.0,10.0,0.0,-1.4461172805836686,1.0,0.0,0.0,-258.0508442818724
1739,0.7509947378841285,0.8572502458703546,0.10625550798622607,10.0,-0.49801052423174297,1.0,10.0,0.0,1.0625550798622607,1.0,0.0,0.0,-256.98828920201015
1740,0.8572502458703546,0.9490051006217213,0.09175485475136669,10.0,-0.2854995082592908,1.0,10.0,0.0,0.9175485475136669,1.0,0.0,0.0,-256.0707406544965
1741,0.9490051006217213,0.93468933018742,-0.014315770434301323,10.0,-0.10198979875655745,1.0,10.0,0.0,-0.14315770434301323,1.0,0.0,0.0,-256.2138983588395
1742,0.93468933018742,0.8939139848950554,-0.040775345292364595,10.0,-0.1306213396251601,1.0,10.0,0.0,-0.40775345292364595,1.0,0.0,0.0,-256.6216518117632
1743,0.8939139848950554,0.9667904655326016,0.07287648063754626,10.0,-0.21217203020988928,1.0,10.0,0.0,0.7287648063754626,1.0,0.0,0.0,-255.8928870053877
1744,0.9667904655326016,0.8926607747880125,-0.07412969074458908,10.0,-0.06641906893479677,1.0,10.0,0.0,-0.7412969074458908,1.0,0.0,0.0,-256.6341839128336
1745,0.8926607747880125,0.9100719732658088,0.017411198477796264,10.0,-0.21467845042397493,1.0,10.0,0.0,0.17411198477796264,1.0,0.0,0.0,-256.46007192805564
1746,0.9100719732658088,0.8094798344867665,-0.10059213877904227,10.0,-0.1798560534683824,1.0,10.0,0.0,-1.0059213877904227,1.0,0.0,0.0,-257.46599331584605
1747,0.8094798344867665,0.9934006622093181,0.18392082772255158,10.0,-0.38104033102646695,1.0,10.0,0.0,1.8392082772255158,1.0,0.0,0.0,-255.62678503862054
1748,0.9934006622093181,0.8732654301443917,-0.12013523206492638,10.0,-0.013198675581363783,1.0,-10.0,-20.0,-2.2013523206492636,1.0,0.0,0.0,-257.8281373592698
1749,0.8732654301443917,0.8065515660904976,-0.06671386405389412,-10.0,-0.25346913971121654,-1.0,-10.0,0.0,0.6671386405389412,1.0,0.0,0.0,-257.16099871873087
1750,0.8065515660904976,0.929335922649186,0.12278435655868836,-10.0,-0.3868968678190048,-1.0,10.0,20.0,-2.2278435655868836,1.0,0.0,0.0,-259.3888422843178
1751,0.929335922649186,0.831958643206811,-0.09737727944237495,10.0,-0.14132815470162807,1.0,10.0,0.0,-0.9737727944237495,1.0,0.0,0.0,-260.3626150787415
1752,0.831958643206811,0.9052282980520489,0.07326965484523784,10.0,-0.336082713586378,1.0,10.0,0.0,0.7326965484523784,1.0,0.0,0.0,-259.6299185302891
1753,0.9052282980520489,0.7534369284659426,-0.15179136958610628,10.0,-0.1895434038959023,1.0,10.0,0.0,-1.5179136958610628,1.0,0.0,0.0,-261.1478322261502
1754,0.7534369284659426,0.7995978041091065,0.04616087564316396,10.0,-0.49312614306811486,1.0,10.0,0.0,0.46160875643163957,1.0,0.0,0.0,-260.6862234697185
1755,0.7995978041091065,0.8681141227106132,0.06851631860150664,10.0,-0.40080439178178695,1.0,10.0,0.0,0.6851631860150664,1.0,0.0,0.0,-260.00106028370345
1756,0.8681141227106132,0.9049516676105226,0.036837544899909425,10.0,-0.26377175457877367,1.0,10.0,0.0,0.36837544899909425,1.0,0.0,0.0,-259.6326848347044
1757,0.9049516676105226,0.9110939648158572,0.006142297205334657,10.0,-0.19009666477895482,1.0,10.0,0.0,0.06142297205334657,1.0,0.0,0.0,-259.57126186265106
1758,0.9110939648158572,0.8372394777616896,-0.07385448705416764,10.0,-0.1778120703682855,1.0,10.0,0.0,-0.7385448705416764,1.0,0.0,0.0,-260.3098067331927
1759,0.8372394777616896,0.9308513452456064,0.09361186748391681,10.0,-0.3255210444766208,1.0,10.0,0.0,0.9361186748391681,1.0,0.0,0.0,-259.37368805835354
1760,0.9308513452456064,0.8806941103430158,-0.05015723490259061,10.0,-0.13829730950878716,1.0,10.0,0.0,-0.5015723490259061,1.0,0.0,0.0,-259.8752604073794
1761,0.8806941103430158,0.7823078930201879,-0.09838621732282793,10.0,-0.23861177931396838,1.0,10.0,0.0,-0.9838621732282793,1.0,0.0,0.0,-260.8591225806077
1762,0.7823078930201879,0.8663815079788507,0.08407361495866283,10.0,-0.43538421395962423,1.0,10.0,0.0,0.8407361495866283,1.0,0.0,0.0,-260.01838643102104
1763,0.8663815079788507,0.8661703278804596,-0.00021118009839116159,10.0,-0.26723698404229856,1.0,10.0,0.0,-0.002111800983911616,1.0,0.0,0.0,-260.02049823200497
1764,0.8661703278804596,0.8940483428808285,0.027878015000368905,10.0,-0.2676593442390809,1.0,10.0,0.0,0.27878015000368905,1.0,0.0,0.0,-259.7417180820013
1765,0.8940483428808285,0.9453491228003664,0.051300779919537964,10.0,-0.21190331423834308,1.0,10.0,0.0,0.5130077991953796,1.0,0.0,0.0,-259.2287102828059
1766,0.9453491228003664,0.9343544530982372,-0.010994669702129256,10.0,-0.10930175439926715,1.0,10.0,0.0,-0.10994669702129256,1.0,0.0,0.0,-259.3386569798272
1767,0.9343544530982372,1.0453308122440639,0.11097635914582671,10.0,-0.13129109380352566,1.0,10.0,0.0,1.109763591458267,1.0,0.0,0.0,-258.22889338836893
1768,1.0453308122440639,0.711117024221868,-0.3342137880221959,10.0,0.09066162448812776,1.0,-10.0,-20.0,-4.3421378802219595,1.0,0.0,0.0,-262.5710312685909
1769,0.711117024221868,0.794628974401677,0.08351195017980906,-10.0,-0.5777659515562641,-1.0,10.0,20.0,-1.8351195017980906,1.0,0.0,0.0,-264.406150770389
